,Book_id,True_title,author,title,url,view,similarity,isnotVol,status,Used
23,774,The Life And Adventures Of Nicholas Nickleby,"Charles Dickens , Hablot Knight Browne , Edward Francis Finden",Vol 1-4: The Life and Adventures of Nicholas Nickleby,/details/lifeandadventur02findgoog,150,0.865979381,TRUE,Normal,
24,774,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,The Life and Adventures of Nicholas Nickleby,/details/lifeandadventur10dickgoog,404,0.954545455,TRUE,Normal,
25,774,The Life And Adventures Of Nicholas Nickleby,"Charles Dickens, Hablot Knight Browne, Edward Francis Finden",The Life and Adventures of Nicholas Nickleby,/details/lifeandadventur08unkngoog,646,0.954545455,TRUE,Normal,
26,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby,/details/lifeadventuresof00dick,1353,0.909090909,TRUE,Normal,
27,774,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,Life and Adventures of Nicholas Nickleby,/details/lifeandadventur06unkngoog,220,0.904761905,TRUE,Normal,
28,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882, ill; Finden, Edward Francis, 1791-1857",The life and adventures of Nicholas Nickleby,/details/lifeandadventur01findgoog,67,0.909090909,TRUE,Normal,
29,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby,/details/lifenich00dick,587,0.909090909,TRUE,Normal,
30,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby;,/details/lifeadventureso00dick,766,0.898876404,TRUE,Normal,
31,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby,/details/lifeadventuresofdickrich,516,0.909090909,TRUE,Normal,
32,774,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,Life and Adventures of Nicholas Nickleby,/details/lifeandadventur28dickgoog,542,0.904761905,TRUE,Normal,
33,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882, ill; Finden, Edward Francis, 1791-1857",The life and adventures of Nicholas Nickleby,/details/venturesoflifead00dickrich,739,0.909090909,TRUE,Normal,
34,774,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,The life and adventures of Nicholas Nickleby,/details/lifeandadventur04unkngoog,1117,0.909090909,TRUE,Normal,
35,774,The Life And Adventures Of Nicholas Nickleby,charles dickens,Life and Adventures of Nicholas Nickleby,/details/lifeandadventur03dickgoog,671,0.904761905,TRUE,Normal,
36,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870; Chesterton, G. K. (Gilbert Keith), 1874-1936. Introduction",The life and adventures of Nicholas Nickleby,/details/nickleby00dickuoft,1103,0.909090909,TRUE,Normal,
37,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby,/details/lifeadventuresof00dickiala,504,0.909090909,TRUE,Normal,
38,774,The Life And Adventures Of Nicholas Nickleby,"Dickens, Charles, 1812-1870",The life and adventures of Nicholas Nickleby,/details/lifeadventuresof00dickuoft,755,0.909090909,TRUE,Normal,
39,774,The Life And Adventures Of Nicholas Nickleby,Charles John Huffam Dickens (1812 - 1870),"Nikolaas Nickleby, geillustreerde uitgave",/details/NikolaasNicklebyGeillustreerdeUitgave,655,0.352941176,TRUE,Normal,
40,774,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,"The life and adventures of Nicholas Nickleby: containing a ..., Volume 1",/details/lifeandadventur11unkngoog,1063,0.689655172,TRUE,Normal,
0,773,The Life And Adventures Of Martin Chuzzlewit,Dickens Harles,The Life And Adventures Of Martin Chuzzlewit,/details/in.ernet.dli.2015.209784,0,1,TRUE,Normal,
1,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,The Life And Adventures Of Martin Chuzzlewit,/details/in.ernet.dli.2015.242480,1,1,TRUE,Normal,
2,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles",Life And Adventures Of Martin Chuzzlewit,/details/in.ernet.dli.2015.42799,1,0.952380952,TRUE,Normal,
3,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Maarten Chuzzlewit,/details/MaartenChuzzlewit,822,0.516129032,TRUE,Normal,
4,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 2: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur18dickgoog,209,0.884210526,FALSE,Normal,
6,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882, illus",Vol 1: The life and adventures of Martin Chuzzlewit,/details/martinchuzzlewi00dickgoog,664,0.842105263,FALSE,Normal,
7,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882",The life and adventures of Martin Chuzzlewit,/details/lifeandadventur00browgoog,66,0.909090909,TRUE,Normal,
8,773,The Life And Adventures Of Martin Chuzzlewit,"Charles Dickens, G . K. Chesterton",Vol 2: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur00chesgoog,801,0.884210526,FALSE,Normal,
9,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 1-2: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur13dickgoog,805,0.865979381,TRUE,Normal,
10,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 1: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur04dickgoog,1515,0.884210526,FALSE,Normal,
11,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/cu31924013472372,462,0.909090909,TRUE,Normal,
12,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882, illus",Vol 2: The life and adventures of Martin Chuzzlewit,/details/martinchuzzlewi01dickgoog,922,0.842105263,FALSE,Normal,
13,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 1: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur19dickgoog,328,0.884210526,FALSE,Normal,
14,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 1: The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur24dickgoog,333,0.884210526,FALSE,Normal,
15,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,The Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur17dickgoog,1279,0.954545455,TRUE,Normal,1
16,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles; Browne, Hablot Knight",The life and adventures of Martin Chuzzlewit : by Charles Dickens. With ill. by Phiz,/details/bub_gb_Lx2HSFIgEt4C,31,0.625,TRUE,Normal,
17,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 2: Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur23dickgoog,290,0.857142857,FALSE,Normal,
18,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/224319949.1930.emory.edu,293,0.909090909,TRUE,Normal,
19,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,Vol 1: Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur25dickgoog,540,0.857142857,FALSE,Normal,
20,773,The Life And Adventures Of Martin Chuzzlewit,CHARLES. DICKENS,Life and Adventures of Martin Chuzzlewit,/details/lifeandadventur14dickgoog,477,0.904761905,TRUE,Normal,
21,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882",The life and adventures of Martin Chuzzlewit,/details/lifeadventuresof00dickrich,469,0.909090909,TRUE,Normal,
22,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/ofadventuresdickliferich,461,0.909090909,TRUE,Normal,
23,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/lifemartin00dick,456,0.909090909,TRUE,Normal,
24,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/martinchuzzlewit00dickuoft,923,0.909090909,TRUE,Normal,
25,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882",The life and adventures of Martin Chuzzlewit,/details/adventuresoflife00dickrich,837,0.909090909,TRUE,Normal,
26,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870",The life and adventures of Martin Chuzzlewit,/details/aea7906.0001.001.umich.edu,268,0.909090909,TRUE,Normal,
27,773,The Life And Adventures Of Martin Chuzzlewit,"Dickens, Charles, 1812-1870; Browne, Hablot Knight, 1815-1882",The life and adventures of Martin Chuzzlewit,/details/oflifeadventures00dickrich,408,0.909090909,TRUE,Normal,
28,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,The Life And Adventures Of Martin Chuzzlewit His Relatives Friends And Enemies Comprising All His Wills And Ways The Whole Forming A Complete Key To The House Of Chuzzlewit,/details/in.ernet.dli.2015.75230,35,0.407407407,TRUE,Normal,
29,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,"The life and adventures of Martin Chuzzlewit: his relatives, friends and ...",/details/lifeandadventur29dickgoog,266,0.666666667,TRUE,Normal,
30,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,"Vol 1: The Life and Adventures of Martin Chuzzlewit, His Relatives, Friends and Enemies: Comprising All ...",/details/lifeandadventur00dickgoog,761,0.556291391,FALSE,Normal,
31,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,"Vol 2: The Life and Adventures of Martin Chuzzlewit, His Relatives, Friends and ...",/details/lifeandadventur26dickgoog,744,0.661417323,FALSE,Normal,
32,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,The Charles Dickens Edition The life and adventures of Martin Chuzzlewit,/details/bub_gb_RxfsYn8D7QcC,12,0.689655172,TRUE,Normal,
33,773,The Life And Adventures Of Martin Chuzzlewit,Charles Dickens,The Life And Adventures Of Martin Chuzzlewit His Relatives Friends And Enemies Comprising All His Wills And Ways The Whole Forming A Complete Key To The House Of Chuzzlewit,/details/lifeandadventure011595mbp,641,0.407407407,TRUE,Normal,
0,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",The Old Curiosity Shop,/details/theoldcuriositys00700gut,2368,1,TRUE,Normal,1
1,776,The Old Curiosity Shop,"Dickens, Charles",The Old Curiosity Shop,/details/in.ernet.dli.2015.135666,0,1,TRUE,Normal,
2,776,The Old Curiosity Shop,Dickens Charles,The Old Curiosity Shop,/details/in.ernet.dli.2015.206735,6,1,TRUE,Normal,
3,776,The Old Curiosity Shop,Dickens Charles,The Old Curiosity Shop,/details/in.ernet.dli.2015.209830,4,1,TRUE,Normal,
4,776,The Old Curiosity Shop,Dickens Charles,The Old Curiosity Shop,/details/in.ernet.dli.2015.16296,2,1,TRUE,Normal,
5,776,The Old Curiosity Shop,Charles John Huffam Dickens (1812 - 1870),Nelly (Old Curiosity Shop),/details/NellyoldCuriosityShop,901,0.833333333,TRUE,Normal,
6,776,The Old Curiosity Shop,"Dickens, Charles Tr.",Old Curiosity Shop,/details/in.ernet.dli.2015.453807,2,0.9,TRUE,Normal,
7,776,The Old Curiosity Shop,Charles Dickens,The Old Curiosity Shop 2,/details/in.ernet.dli.2015.225982,2,0.956521739,TRUE,Normal,
8,776,The Old Curiosity Shop,"Dickens,charles",The Old Curiosity Shop (1910),/details/in.ernet.dli.2015.99971,3,0.862745098,TRUE,Normal,
9,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Dickens, Charles, 1812-1870. Old curiosity shop",The old curiosity shop : and reprinted pieces,/details/oldcuriosityshop00dick_4,35,0.567164179,TRUE,Normal,
10,776,The Old Curiosity Shop,Charles Dickens,Vol 1: The Old Curiosity Shop ...,/details/oldcuriositysho01dickgoog,344,0.8,FALSE,Normal,
11,776,The Old Curiosity Shop,Charles Dickens,The old curiosity shop,/details/oldcuriositysho06dickgoog,229,0.863636364,TRUE,Normal,
12,776,The Old Curiosity Shop,"Charles Dickens, C . Green",Vol 2: The old curiosity shop,/details/oldcuriositysho00greegoog,442,0.745098039,FALSE,Normal,
13,776,The Old Curiosity Shop,"Charles Dickens, John Gilbert",The Old Curiosity Shop,/details/oldcuriositysho02unkngoog,213,1,TRUE,Normal,
14,776,The Old Curiosity Shop,"Charles Dickens, Hablot Knight Browne, George Cattermole, Daniel Maclise",The Old Curiosity Shop,/details/oldcuriositysho01unkngoog,338,1,TRUE,Normal,
15,776,The Old Curiosity Shop,Charles Dickens,Vol 2: The Old Curiosity Shop,/details/oldcuriositysho03dickgoog,418,0.862745098,FALSE,Normal,
16,776,The Old Curiosity Shop,Charles Dickens,Vol 1: The Old Curiosity Shop ...,/details/oldcuriositysho02dickgoog,441,0.8,FALSE,Normal,
17,776,The Old Curiosity Shop,Charles Dickens,Vol 1: The Old Curiosity Shop,/details/oldcuriositysho00dickgoog,1695,0.862745098,FALSE,Normal,
18,776,The Old Curiosity Shop,"Charles Dickens, John Gilbert",The Old Curiosity Shop,/details/oldcuriositysho00unkngoog,176,1,TRUE,Normal,
19,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",The old curiosity shop,/details/aan3920.0001.001.umich.edu,238,0.863636364,TRUE,Normal,
20,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",The old curiosity shop,/details/oldcuriosityshop00dickiala,1134,0.863636364,TRUE,Normal,
21,776,The Old Curiosity Shop,Charles Dickens,The Old Curiosity Shop,/details/oldcuriosityshop00dickarch,582,1,TRUE,Normal,
22,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Whipple, Edwin Percy, 1819-1886",Vol 2: The old curiosity shop;,/details/oldcuriosityshop02dick,1166,0.730769231,FALSE,Normal,
23,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Green, Charles, 1840-1898",The old curiosity shop,/details/oldcuriosityshop00dickrich,978,0.863636364,TRUE,Normal,
24,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",The old curiosity shop,/details/theoldcuriositys00dickiala,1132,0.863636364,TRUE,Normal,
25,776,The Old Curiosity Shop,"Dickens, Charles",The Old Curiosity Shop And Master Humphreys Clock,/details/in.ernet.dli.2015.22393,4,0.61971831,TRUE,Normal,
26,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",Old curiosity shop,/details/oldcuriosityshop00dick_5,17,0.8,TRUE,Normal,
27,776,The Old Curiosity Shop,Dickens Charles,The Works Of The Old Curiosity Shop Part-1 Vol Vi,/details/in.ernet.dli.2015.73477,3,0.61971831,TRUE,Normal,
28,776,The Old Curiosity Shop,Charles Dickens,Little Nell from The Old Curiosity-shop,/details/littlenellfromo00dickgoog,336,0.655737705,TRUE,Normal,
29,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Cattermole, George, 1800-1868, ill; Browne, Hablot Knight, 1815-1882, ill",The old curiosity shop : a tale,/details/oldcuriosityshop1841dick,639,0.716981132,TRUE,Normal,
30,776,The Old Curiosity Shop,Charles Dickens,The Old Curiosity Shop Charles Dickens,/details/bub_gb_kIvcDeJ_J34C,35,0.733333333,TRUE,Normal,
31,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Dickens, Charles, 1812-1870. Reprinted pieces; Cattermole, George, 1800-1868; Browne, Hablot Knight, 1815-1882",Vol v.2: The old curiosity shop : and reprinted pieces,/details/oldcuriosityshop02dick_0,18,0.5,FALSE,Normal,
32,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870; Dickens, Charles, 1812-1870. Reprinted pieces; Cattermole, George, 1800-1868; Browne, Hablot Knight, 1815-1882",The old curiosity shop : and reprinted pieces,/details/oldcuriosityshop00dick_3,43,0.567164179,TRUE,Normal,
33,776,The Old Curiosity Shop,Charles Dickens,"Nell and her grandfather, told from 'The old curiosity shop'.",/details/nellandhergrand00dickgoog,153,0.457831325,TRUE,Normal,
34,776,The Old Curiosity Shop,Charles Dickens,"The old curiosity shop, illustr. by J. Jellicoe",/details/oldcuriositysho04dickgoog,143,0.550724638,TRUE,Normal,
35,776,The Old Curiosity Shop,Charles Dickens,The Story of Little Nell: From Old Curiosity Shop,/details/storylittlenell00dickgoog,273,0.61971831,TRUE,Normal,
36,776,The Old Curiosity Shop,Charles Dickens,The old curiosity shop; Hard times; and The Holly Tree Inn,/details/oldcuriositysho05dickgoog,260,0.475,TRUE,Normal,
60,776,The Old Curiosity Shop,"Dickens, Charles, 1812-1870",Vol v.2: The works of Charles Dickens with forty illustrations,/details/worksofcharlesdi02dick_0,53,0.30952381,FALSE,Normal,
0,777,The Personal History Of David Copperfield,Charles Dickens,David Copperfield,/details/DavidCopperfield_557,1162,0.586206897,TRUE,Normal,
1,777,The Personal History Of David Copperfield,Charles Dickens,The Personal History Of David Copperfield,/details/in.ernet.dli.2015.268907,0,1,TRUE,Normal,
2,777,The Personal History Of David Copperfield,Charles Dickens,The Personal History Of David Copperfield,/details/in.ernet.dli.2015.201771,2,1,TRUE,Normal,
3,777,The Personal History Of David Copperfield,"Dickens, Charles",The Personal History Of David Copperfield,/details/in.ernet.dli.2015.512116,8,1,TRUE,Normal,
4,777,The Personal History Of David Copperfield,Charles Dickens,The Personal History Of David Copperfield,/details/in.ernet.dli.2015.195409,3,1,TRUE,Normal,
5,777,The Personal History Of David Copperfield,Dickens Charles,The Personal History And Experience Of David Copperfield The Younger,/details/in.ernet.dli.2015.21782,5,0.752293578,TRUE,Normal,
6,777,The Personal History Of David Copperfield,"Dickens, Charles",The Personal History Of David Copperfield Vol.1,/details/in.ernet.dli.2015.44641,0,0.931818182,TRUE,Normal,
7,777,The Personal History Of David Copperfield,"Dickens , Charles",The Personal History Of David Copperfield Vol.9,/details/in.ernet.dli.2015.95943,3,0.931818182,TRUE,Normal,
8,777,The Personal History Of David Copperfield,"Dickens, Charles, 1812-1870",The personal history and experience of David Copperfield,/details/personalhistorye00dick,746,0.783505155,TRUE,Normal,
9,777,The Personal History Of David Copperfield,charles dickens,Vol no. 2: the personal history of david copperfield,/details/personalhistory00dickgoog,488,0.752688172,FALSE,Normal,
10,777,The Personal History Of David Copperfield,Charles Dickens,The personal history of David Copperfield,/details/personalhistory10dickgoog,256,0.926829268,TRUE,Normal,
11,777,The Personal History Of David Copperfield,Charles Dickens,The Personal History of David Copperfield,/details/personalhistory01dickgoog,2499,0.975609756,TRUE,Normal,1
