BOOK_ID,Date,first_name,last_name,title,search_url,error_type
1310,1845,Henry,Herbert,The Warwick Woodlands Or Things As They Were There Ten Years Ago,"https://archive.org/details/texts?&and[]=The%20Warwick%20Woodlands%20Or%20Things%20As%20They%20Were%20There%20Ten%20Years%20Ago&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1304,1853,Henry,Herbert,The Chevaliers Of France From The Crusaders To The Marechalsof Louis Xiv,"https://archive.org/details/texts?&and[]=The%20Chevaliers%20Of%20France%20From%20The%20Crusaders%20To%20The%20Marechalsof%20Louis%20Xiv&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1309,1843,Henry,Herbert,The Village Inn Or The Adventures Of Bellechassaigne1843,"https://archive.org/details/texts?&and[]=The%20Village%20Inn%20Or%20The%20Adventures%20Of%20Bellechassaigne1843&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1311,1855,Henry,Herbert,Wager Of Battle A Tale Of Saxon Slavery In Sherwood Forest1855,"https://archive.org/details/texts?&and[]=Wager%20Of%20Battle%20A%20Tale%20Of%20Saxon%20Slavery%20In%20Sherwood%20Forest1855&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1305,1849,Henry,Herbert,The Deerstalkers Or Circumstantial Evidence A Tale Of The Southwestern Counties,"https://archive.org/details/texts?&and[]=The%20Deerstalkers%20Or%20Circumstantial%20Evidence%20A%20Tale%20Of%20The%20Southwestern%20Counties&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1313,1894,Helen,Hetherington,Led On,"https://archive.org/details/texts?&and[]=Led%20On&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hetherington""",No result
1307,1844,Henry,Herbert,The Lord Of The Manor Or Rose Castletons Temptation An Old English Story,"https://archive.org/details/texts?&and[]=The%20Lord%20Of%20The%20Manor%20Or%20Rose%20Castletons%20Temptation%20An%20Old%20English%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
1321,1892,John,Hill,Treasonfelony A Novel,"https://archive.org/details/texts?&and[]=Treasonfelony%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hill""",No result
1324,1873,William,Hockley,Pandurang Hx_Rxx Or Memoirs Of A Hindoo,"https://archive.org/details/texts?&and[]=Pandurang%20Hx_Rxx%20Or%20Memoirs%20Of%20A%20Hindoo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hockley""",No result
1326,1884,Frances,Hoey,The Lovers Creed A Novel,"https://archive.org/details/texts?&and[]=The%20Lovers%20Creed%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hoey""",No result
1336,1829,James,Hogg,The Shepherds Calendar,"https://archive.org/details/texts?&and[]=The%20Shepherds%20Calendar&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hogg""",No result
1338,1792,Thomas,Holcroft,Anna St Ives A Novel,"https://archive.org/details/texts?&and[]=Anna%20St%20Ives%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holcroft""",No result
1341,1863,Henry,Holl,The Kings Mail,"https://archive.org/details/texts?&and[]=The%20Kings%20Mail&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holl""",No result
1343,1860,Josiah,Holland,Miss Gilberts Career An American Story,"https://archive.org/details/texts?&and[]=Miss%20Gilberts%20Career%20An%20American%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holland""",No result
1345,1857,Josiah,Holland,The Baypath A Tale Of New England Colonial Life,"https://archive.org/details/texts?&and[]=The%20Baypath%20A%20Tale%20Of%20New%20England%20Colonial%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holland""",No result
1346,1859,M. J. H.,Hollings,Ethel Woodville Or Womans Ministry A Tale For The Times,"https://archive.org/details/texts?&and[]=Ethel%20Woodville%20Or%20Womans%20Ministry%20A%20Tale%20For%20The%20Times&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hollings""",No result
1350,1860,Mary Jane,Holmes,Cousin Maud And Rosamond,"https://archive.org/details/texts?&and[]=Cousin%20Maud%20And%20Rosamond&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holmes""",No result
1352,1872,Mary Jane,Holmes,Dora Deane Or The East India Uncle And Maggie Miller Or Old Hagars Secret,"https://archive.org/details/texts?&and[]=Dora%20Deane%20Or%20The%20East%20India%20Uncle%20And%20Maggie%20Miller%20Or%20Old%20Hagars%20Secret&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holmes""",No result
1354,1869,Mary Jane,Holmes,Ethelyns Mistake Or The Home In The West A Novel,"https://archive.org/details/texts?&and[]=Ethelyns%20Mistake%20Or%20The%20Home%20In%20The%20West%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holmes""",No result
1358,1871,Mary Jane,Holmes,Millibank Or Roger Irvings Ward A Novel,"https://archive.org/details/texts?&and[]=Millibank%20Or%20Roger%20Irvings%20Ward%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holmes""",No result
1363,1874,Mary Jane,Holmes,West Lawn And The Rector Of St Marks,"https://archive.org/details/texts?&and[]=West%20Lawn%20And%20The%20Rector%20Of%20St%20Marks&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Holmes""",No result
1379,1833,Theodore,Hook,The Parsons Daughter,"https://archive.org/details/texts?&and[]=The%20Parsons%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hook""",No result
1384,1894,Anthony,Hawkins,The God In The Car,"https://archive.org/details/texts?&and[]=The%20God%20In%20The%20Car&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hawkins""",No result
1385,1880,Beryl,Hope,The Shadow Of A Life A Girls Story,"https://archive.org/details/texts?&and[]=The%20Shadow%20Of%20A%20Life%20A%20Girls%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hope""",No result
1398,1864,Matilda,Houstoun,Zoes Brand,"https://archive.org/details/texts?&and[]=Zoes%20Brand&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Houstoun""",No result
1407,1889,W.,Lambart,The Ghost Of Dunboy Castle,"https://archive.org/details/texts?&and[]=The%20Ghost%20Of%20Dunboy%20Castle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lambart""",No result
1410,1826,Marianne,Hudson,Almacks A Novel,"https://archive.org/details/texts?&and[]=Almacks%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hudson""",No result
1411,1829,Marianne,Hudson,The Adventures Of A Kings Page,"https://archive.org/details/texts?&and[]=The%20Adventures%20Of%20A%20Kings%20Page&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hudson""",No result
1434,1847,Joseph,Ingraham,Blanche Talbot Or The Maidens Hand A Romance Of The War Of 1812,"https://archive.org/details/texts?&and[]=Blanche%20Talbot%20Or%20The%20Maidens%20Hand%20A%20Romance%20Of%20The%20War%20Of%201812&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1435,1846,Joseph,Ingraham,Bonfield Or The Outlaw Of The Bermudas A Nautical Novel,"https://archive.org/details/texts?&and[]=Bonfield%20Or%20The%20Outlaw%20Of%20The%20Bermudas%20A%20Nautical%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1437,1847,Joseph,Ingraham,Edward Manning Or The Bride And The Maiden,"https://archive.org/details/texts?&and[]=Edward%20Manning%20Or%20The%20Bride%20And%20The%20Maiden&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1436,1842,Joseph,Ingraham,Edward Austin Or The Hunting Flask A Tale Of The Forest And Town,"https://archive.org/details/texts?&and[]=Edward%20Austin%20Or%20The%20Hunting%20Flask%20A%20Tale%20Of%20The%20Forest%20And%20Town&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1438,1845,Joseph,Ingraham,Fleming Field Or The Young Artisan A Tale Of The Days Of The Stamp Act,"https://archive.org/details/texts?&and[]=Fleming%20Field%20Or%20The%20Young%20Artisan%20A%20Tale%20Of%20The%20Days%20Of%20The%20Stamp%20Act&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1440,1845,Joseph,Ingraham,Grace Weldon Or Frederica The Bonnet Girl A Tale Of Bost And Its Bay,"https://archive.org/details/texts?&and[]=Grace%20Weldon%20Or%20Frederica%20The%20Bonnet%20Girl%20A%20Tale%20Of%20Bost%20And%20Its%20Bay&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1439,1845,Joseph,Ingraham,Forrestal Or The Light Of The Reef A Romance Of The Blue Waers,"https://archive.org/details/texts?&and[]=Forrestal%20Or%20The%20Light%20Of%20The%20Reef%20A%20Romance%20Of%20The%20Blue%20Waers&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1441,1845,Joseph,Ingraham,Harry Harefoot Or The Three Temptations A Story Of City Senses,"https://archive.org/details/texts?&and[]=Harry%20Harefoot%20Or%20The%20Three%20Temptations%20A%20Story%20Of%20City%20Senses&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1442,1848,Joseph,Ingraham,Jennette Alison Or The Young Strawberry Girl A Tale Of The Sea And The Shore,"https://archive.org/details/texts?&and[]=Jennette%20Alison%20Or%20The%20Young%20Strawberry%20Girl%20A%20Tale%20Of%20The%20Sea%20And%20The%20Shore&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1443,1846,Joseph,Ingraham,Leisler Or The Rebel And Kings Man A Tale Of The Rebellionof 1689,"https://archive.org/details/texts?&and[]=Leisler%20Or%20The%20Rebel%20And%20Kings%20Man%20A%20Tale%20Of%20The%20Rebellionof%201689&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1446,1845,Joseph,Ingraham,Scarlet Feather Or The Young Chief Of The Abenaquies Aromance Of The Wilderness Of Maine,"https://archive.org/details/texts?&and[]=Scarlet%20Feather%20Or%20The%20Young%20Chief%20Of%20The%20Abenaquies%20Aromance%20Of%20The%20Wilderness%20Of%20Maine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1444,1845,Joseph,Ingraham,Montezuma The Serf Or The Revolt Of The Mexitili A Tale Ofthe Last Days Of The Aztec Dynasty,"https://archive.org/details/texts?&and[]=Montezuma%20The%20Serf%20Or%20The%20Revolt%20Of%20The%20Mexitili%20A%20Tale%20Ofthe%20Last%20Days%20Of%20The%20Aztec%20Dynasty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1445,1847,Joseph,Ingraham,Ringold Griffitt Or The Raftsman Of The Susquehannah A Tale Of Pennsylvania,"https://archive.org/details/texts?&and[]=Ringold%20Griffitt%20Or%20The%20Raftsman%20Of%20The%20Susquehannah%20A%20Tale%20Of%20Pennsylvania&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1447,1850,Joseph,Ingraham,The Arrow Of Gold Or The Shell Gatherer,"https://archive.org/details/texts?&and[]=The%20Arrow%20Of%20Gold%20Or%20The%20Shell%20Gatherer&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1448,1845,Joseph,Ingraham,The Knights Of The Seven Lands,"https://archive.org/details/texts?&and[]=The%20Knights%20Of%20The%20Seven%20Lands&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1449,1846,Joseph,Ingraham,The Lady Of The Gulf A Romance Of The City And The Seas,"https://archive.org/details/texts?&and[]=The%20Lady%20Of%20The%20Gulf%20A%20Romance%20Of%20The%20City%20And%20The%20Seas&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1451,1846,Joseph,Ingraham,The Odd Fellow Or The Secret Association And Foraging Peter,"https://archive.org/details/texts?&and[]=The%20Odd%20Fellow%20Or%20The%20Secret%20Association%20And%20Foraging%20Peter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1450,1844,Joseph,Ingraham,The Midshipman Or The Corvette And Brigantine A Tale Of Seaand Land,"https://archive.org/details/texts?&and[]=The%20Midshipman%20Or%20The%20Corvette%20And%20Brigantine%20A%20Tale%20Of%20Seaand%20Land&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1453,1855,Joseph,Ingraham,The Prince Of The House Of David Or Three Years In The Holycity Being A Series Of The Letters Of Adinaand Relating As Byan Eye Witness All The Scenes And Wonderful Incidents In The Lifeof Jesus Of Nazareth From His Baptism In Jordan To Hi,"https://archive.org/details/texts?&and[]=The%20Prince%20Of%20The%20House%20Of%20David%20Or%20Three%20Years%20In%20The%20Holycity%20Being%20A%20Series%20Of%20The%20Letters%20Of%20Adinaand%20Relating%20As%20Byan%20Eye%20Witness%20All%20The%20Scenes%20And%20Wonderful%20Incidents%20In%20The%20Lifeof%20Jesus%20Of%20Nazareth%20From%20His%20Baptism%20In%20Jordan%20To%20Hi&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1455,1860,Joseph,Ingraham,The Sunny South Or The Southerner At Home Embracing Fiveyears Experience Of A Northern Governess In The Land Of The Sugarand The Cotton,"https://archive.org/details/texts?&and[]=The%20Sunny%20South%20Or%20The%20Southerner%20At%20Home%20Embracing%20Fiveyears%20Experience%20Of%20A%20Northern%20Governess%20In%20The%20Land%20Of%20The%20Sugarand%20The%20Cotton&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1459,1845,Joseph,Ingraham,The Wing Of The Wind A Nouelette Of The Sea,"https://archive.org/details/texts?&and[]=The%20Wing%20Of%20The%20Wind%20A%20Nouelette%20Of%20The%20Sea&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1458,1847,Joseph,Ingraham,The Treason Of Arnold A Tale Of West Point During The American Revolution,"https://archive.org/details/texts?&and[]=The%20Treason%20Of%20Arnold%20A%20Tale%20Of%20West%20Point%20During%20The%20American%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1454,1844,Joseph,Ingraham,The Spanish Galleon Or The Pirate Of The Mediterranean Aromance Of The Corsair Kidd,"https://archive.org/details/texts?&and[]=The%20Spanish%20Galleon%20Or%20The%20Pirate%20Of%20The%20Mediterranean%20Aromance%20Of%20The%20Corsair%20Kidd&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1456,1847,Joseph,Ingraham,The Surf Skiff Or The Heroine Of Kennebec,"https://archive.org/details/texts?&and[]=The%20Surf%20Skiff%20Or%20The%20Heroine%20Of%20Kennebec&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1457,1860,Joseph,Ingraham,The Throne Of David From The Consecration Of The Shepard Ofbethleham To The Rebellion Of Prince Absalom In A Series Ofletters Addressed By An Assyrian Ambassador Resident At The Courtof Saul And David To His Lord And King On The Throne Of N,"https://archive.org/details/texts?&and[]=The%20Throne%20Of%20David%20From%20The%20Consecration%20Of%20The%20Shepard%20Ofbethleham%20To%20The%20Rebellion%20Of%20Prince%20Absalom%20In%20A%20Series%20Ofletters%20Addressed%20By%20An%20Assyrian%20Ambassador%20Resident%20At%20The%20Courtof%20Saul%20And%20David%20To%20His%20Lord%20And%20King%20On%20The%20Throne%20Of%20N&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
1481,1858,George,James,Lord Montagus Page A Historical Romance,"https://archive.org/details/texts?&and[]=Lord%20Montagus%20Page%20A%20Historical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""James""",No result
1480,1857,George,James,Leonora Dorco A Historical Romance,"https://archive.org/details/texts?&and[]=Leonora%20Dorco%20A%20Historical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""James""",No result
1488,1844,George,James,Rose Dalbret Or Troublous Times A Romance,"https://archive.org/details/texts?&and[]=Rose%20Dalbret%20Or%20Troublous%20Times%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""James""",No result
1502,1840,George,James,The Kings Highway A Novel,"https://archive.org/details/texts?&and[]=The%20Kings%20Highway%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""James""",No result
1520,1823,,Jefferson,Tales Of Old Mr Jefferson Of Grays Inn,"https://archive.org/details/texts?&and[]=Tales%20Of%20Old%20Mr%20Jefferson%20Of%20Grays%20Inn&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jefferson""",No result
1528,1848,William,Jerrold,The Disgrace To The Family A Story Of Social Distinctions By W Blanchard Jerrold With Twelve Illustrations By Phiz,"https://archive.org/details/texts?&and[]=The%20Disgrace%20To%20The%20Family%20A%20Story%20Of%20Social%20Distinctions%20By%20W%20Blanchard%20Jerrold%20With%20Twelve%20Illustrations%20By%20Phiz&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jerrold""",No result
1530,1889,George,Jessop,The Emergency Men,"https://archive.org/details/texts?&and[]=The%20Emergency%20Men&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jessop""",No result
1537,1815,Christian,Johnstone,Clanalbin A National Tale,"https://archive.org/details/texts?&and[]=Clanalbin%20A%20National%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Johnstone""",No result
1543,1849,John,Jones,The Western Merchant A Narrative Containing Useful Instruction For The Western Man Of Business,"https://archive.org/details/texts?&and[]=The%20Western%20Merchant%20A%20Narrative%20Containing%20Useful%20Instruction%20For%20The%20Western%20Man%20Of%20Business&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jones""",No result
1542,1854,John,Jones,Freaks And Fortune Or The History Of Adventures Of Ned Lorn,"https://archive.org/details/texts?&and[]=Freaks%20And%20Fortune%20Or%20The%20History%20Of%20Adventures%20Of%20Ned%20Lorn&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jones""",No result
1545,1863,John,Jones,Wild Western Scenes Or The White Spirit Of The Wildernessbeing A Narrative Of Adventures Embracing The Same Charactersportrayed In The Original _Xxwild Western Scenes_Xx New Series1863,"https://archive.org/details/texts?&and[]=Wild%20Western%20Scenes%20Or%20The%20White%20Spirit%20Of%20The%20Wildernessbeing%20A%20Narrative%20Of%20Adventures%20Embracing%20The%20Same%20Charactersportrayed%20In%20The%20Original%20_Xxwild%20Western%20Scenes_Xx%20New%20Series1863&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jones""",No result
1546,1856,John,Jones,Wild Western Scenes Second Series The Warpath A Narrativeof Adventures In The Wilderness,"https://archive.org/details/texts?&and[]=Wild%20Western%20Scenes%20Second%20Series%20The%20Warpath%20A%20Narrativeof%20Adventures%20In%20The%20Wilderness&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Jones""",No result
1548,1850,Sylvester,Judd,Richard Edney And The Governors Family A Rus Urban Tale,"https://archive.org/details/texts?&and[]=Richard%20Edney%20And%20The%20Governors%20Family%20A%20Rus%20Urban%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Judd""",No result
1551,1878,Julia,Kavanagh,Forgetmenots,"https://archive.org/details/texts?&and[]=Forgetmenots&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Kavanagh""",No result
1569,1835,Edward,Kendall,The English Boy At The Cape An Angloafrican Story,"https://archive.org/details/texts?&and[]=The%20English%20Boy%20At%20The%20Cape%20An%20Angloafrican%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Kendall""",No result
1578,1879,Miles,Keon,Harding The Moneyspinner,"https://archive.org/details/texts?&and[]=Harding%20The%20Moneyspinner&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keon""",No result
